146;FIELD;NIS.CoastlineA;EDITOR;Editor;CONTAINS DATA
147;FIELD;NIS.CoastlineA;LAST_MOD;Last modified date;CONTAINS DATA
148;FIELD;NIS.CoastlineA;EDITOR_COMMENT;Editor comments;CONTAINS DATA
149;FIELD;NIS.CoastlineA;VERIFIED;Verified state;CONTAINS DATA
150;FIELD;NIS.CoastlineA;VERIFIER;Verifier;CONTAINS DATA
151;FIELD;NIS.CoastlineA;VERIFIED_DATE;Verified date;CONTAINS DATA
152;FIELD;NIS.CoastlineA;DELETE_COMMENT;Delete comment;CONTAINS DATA
153;FIELD;NIS.CoastlineA;PLTS_COMP_SCALE;PLTS compilation scale;CONTAINS DATA
154;FIELD;NIS.CoastlineA;NIS_PRODUCTS;NIS product type;CONTAINS DATA
155;FIELD;NIS.CoastlineA;IS_CONFLATE;Is Conflate;CONTAINS DATA
156;FIELD;NIS.CoastlineA;CATSLC;Category of shoreline construction;CONTAINS DATA
157;FIELD;NIS.CoastlineA;COLOUR;Colour;CONTAINS DATA
158;FIELD;NIS.CoastlineA;COLPAT;Colour pattern;CONTAINS DATA
159;FIELD;NIS.CoastlineA;CONDTN;Condition;CONTAINS DATA
160;FIELD;NIS.CoastlineA;CONRAD;Conspicuous, radar;CONTAINS DATA
161;FIELD;NIS.CoastlineA;CONVIS;Conspicuous, visually;CONTAINS DATA
162;FIELD;NIS.CoastlineA;DATEND;Date end;CONTAINS DATA
163;FIELD;NIS.CoastlineA;DATSTA;Date start;CONTAINS DATA
164;FIELD;NIS.CoastlineA;HEIGHT;Height;CONTAINS DATA
165;FIELD;NIS.CoastlineA;HORACC;Horizontal accuracy;CONTAINS DATA
166;FIELD;NIS.CoastlineA;HORCLR;Horizontal clearance;CONTAINS DATA
167;FIELD;NIS.CoastlineA;HORLEN;Horizontal length;CONTAINS DATA
168;FIELD;NIS.CoastlineA;HORWID;Horizontal width;CONTAINS DATA
169;FIELD;NIS.CoastlineA;NATCON;Nature of construction;CONTAINS DATA
170;FIELD;NIS.CoastlineA;STATUS;Status;CONTAINS DATA
